font,char,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40
tiktoksans,P,-2.16789,3.482349,1.761855,0.677956,0.702783,0.299742,-0.589012,-1.214189,2.354343,-1.315088,0.844537,-2.482236,-0.343154,2.415651,-1.373762,-0.674178,-1.06771,0.162352,2.280797,3.615767,-0.252554,0.229415,-1.347435,1.652059,0.379349,-0.021265,-0.351873,2.337382,-0.672944,1.479494,-0.14054,-0.016696,-1.050952,-0.495246,0.953577,0.459314,0.141778,-0.855188,0.400664,-0.03225,0.0
tiktoksans,Q,5.318542,0.529453,-2.401886,-0.960356,-1.067072,3.939759,0.57384,-1.207935,-0.951516,-0.026091,2.624406,-1.38727,0.42218,-0.998522,-0.321767,-0.017873,0.70123,-1.539798,-0.94528,-0.615516,0.183334,1.316489,-0.959194,0.315855,0.18488,0.054054,0.396369,0.043118,0.152755,0.110345,-0.259564,1.184007,0.721605,0.330842,0.511049,-0.27452,0.075529,0.159474,-0.043409,0.314309,-0.0
tiktoksans,R,6.800104,-1.250025,7.537382,-1.578536,6.719274,2.92139,0.576691,-2.732584,2.700274,1.487511,-0.116087,0.670666,-0.257157,0.095926,-0.352127,-1.109041,-0.472865,0.007201,1.659051,-1.185226,-0.641606,-1.388186,-0.031492,0.03266,-0.053087,0.140315,0.142604,0.033322,-0.014068,-0.040545,0.407769,0.16147,-0.315789,0.21685,-0.335153,-0.244664,0.520757,0.076692,0.113879,0.313856,0.0
tiktoksans,S,0.969287,1.184173,2.279183,-0.293754,-1.26376,-1.091361,2.191442,-2.862713,1.436892,2.125598,-2.013743,1.091221,0.638935,-0.965765,2.303778,2.893162,0.246002,-0.521637,-1.307414,-1.907159,-0.2219,-0.837436,-0.072913,-1.218618,-0.124124,1.237459,-0.370542,0.05865,-0.210325,2.356424,2.033171,-1.450273,-0.725182,-0.312055,-1.035033,-1.026251,0.716368,0.101359,0.220542,-0.231782,-0.0
tiktoksans,T,-1.404839,-4.042501,0.870987,2.525727,-0.46796,-1.197988,0.568256,-0.645621,-1.745771,-0.721244,1.073977,0.396678,0.166861,1.090773,0.662929,-0.36853,-1.354149,-0.252996,0.67585,0.776601,-1.512785,0.392318,-1.07238,-0.729803,-1.824396,-0.663847,-1.314709,-0.050465,0.314686,-1.380952,0.887477,-0.493099,-1.030164,0.447265,1.216924,1.196738,-1.280019,1.698021,0.311118,-0.694196,-0.0
tiktoksans,U,2.875366,-0.485425,-0.202835,0.349984,-0.109235,1.952256,-1.189771,0.166453,-0.271005,0.260651,0.133483,-0.828234,-1.280239,-0.424261,1.239493,2.068371,0.625537,0.447953,0.762437,1.337937,0.993007,-0.719906,-0.007687,0.623689,-1.097815,-0.120364,0.418939,1.730125,0.118263,0.939725,-0.112223,-0.460067,0.491682,0.154038,0.202305,-0.91785,-0.296982,0.108281,-0.084117,0.247319,-0.0
tiktoksans,V,2.452765,0.58296,0.310652,-0.294794,-0.110964,1.506786,-2.354719,1.945752,-0.492425,-0.544769,-2.004808,-0.786684,0.341792,1.620413,-0.722681,0.288664,-1.819567,-0.707403,-1.995379,1.634469,-0.365594,-1.798862,-0.955174,1.438873,-0.86299,-1.335705,-0.213034,1.220544,-0.410908,-2.364196,0.093437,-0.60561,-0.897332,-1.045136,-0.595097,0.497729,-0.376269,0.286859,0.607483,0.516883,-0.0
tiktoksans,W,1.85742,-0.569981,1.618587,-2.05194,1.243469,0.458564,0.041631,0.074277,-0.922873,0.117289,0.307082,-0.630161,0.94681,3.456111,-1.561346,1.498674,1.906039,-0.276996,5.673298,-2.473424,-1.994229,0.89159,-0.291718,-0.868649,-1.461208,1.932639,-1.104559,-0.920299,-0.489104,-1.41264,-1.042361,0.401383,-0.064209,-0.950624,0.559227,-0.369942,1.324524,2.00211,-0.477186,-0.822695,0.0
tiktoksans,X,-2.793934,1.813087,-1.35088,-0.343778,-0.692602,-1.535297,0.975049,0.904382,-0.341668,-0.784439,-0.441423,0.181759,-0.086325,-0.071932,0.382985,-0.540451,-0.20491,1.673217,-3.113406,-0.567882,-0.88596,0.577193,0.16397,-1.514449,-0.194345,1.342325,0.661744,0.473552,-0.310917,-0.060733,0.004191,0.038191,-0.003924,0.012543,-0.002832,0.003351,-0.00742,0.002414,0.003532,-0.004633,-0.0
tiktoksans,Y,-4.395099,6.501773,2.282244,4.10981,-4.579025,0.389409,-1.868264,-0.800089,-4.378894,-1.683598,2.560913,-3.18674,1.033686,1.273076,-2.402784,-1.22149,-0.519419,-1.01233,-1.207944,-0.42976,-0.968798,0.995336,-0.39618,-1.221273,-0.597748,0.311905,0.613472,0.663966,-0.303687,-1.141035,-0.096635,0.279558,0.585282,0.147425,0.275912,-0.795165,-0.978222,0.877192,0.188472,0.564773,0.0
tiktoksans,Z,2.545482,2.55843,-0.810645,-0.548533,2.201967,-2.306059,0.345031,-0.811122,1.60703,-1.116165,-0.90692,-3.171498,1.307188,1.399072,1.063786,0.546081,1.717296,-0.034648,-1.907238,-0.832761,-0.518113,-0.860132,-0.292703,-0.31864,0.348741,0.048861,1.126499,0.466399,0.687172,-0.549823,-0.284362,-0.740228,0.849134,1.575977,-0.172296,1.945838,-0.347125,-0.627344,0.871056,-1.415638,0.0
tiktoksans,a,2.182229,0.920053,1.703751,1.422572,0.388741,-1.561961,0.603757,-1.20823,0.789852,-2.131313,1.586051,0.947922,-0.066425,-1.693428,-1.996656,2.717466,0.79511,3.779082,-1.633426,3.022455,-0.673314,1.827694,-0.441694,0.66252,0.948634,1.237014,0.074463,0.160933,-1.586463,-0.686052,1.735529,0.425868,-0.977916,1.333769,1.174311,0.455116,-1.101784,-0.35479,1.544865,-0.160733,-0.0
tiktoksans,b,2.572762,-0.177965,-0.158328,1.918528,0.905416,-1.677921,-0.550383,-0.367435,-1.798895,-1.298543,2.620559,-1.763369,-1.051854,1.052926,-0.897259,-0.870137,0.968743,-0.235928,0.306713,0.283083,0.529366,1.677548,-0.702492,0.403452,0.6626,1.896575,-0.363889,0.157599,-0.072576,-0.706313,-0.153081,-1.896009,0.754254,0.720513,-0.410862,-0.32184,1.703025,-0.046308,1.8129,-1.441002,0.0
tiktoksans,c,-0.301673,1.819919,-0.70227,1.007968,0.381305,0.435851,-0.998008,-1.128146,-0.283909,-1.089569,1.070512,-0.526922,0.356782,0.215498,-0.017245,0.377045,0.443747,-0.364105,-1.425881,-0.779553,-0.522,1.430058,0.392689,-0.230278,-1.189233,-0.494781,0.64959,-1.16636,-1.740793,-0.037464,0.897448,1.690978,-0.434367,-1.854599,0.147202,-0.162265,-0.492397,0.009246,0.420397,-0.07635,-0.0
tiktoksans,d,2.369061,-0.090343,0.283642,0.300125,1.944128,0.64825,-1.206225,0.67649,-0.692709,1.654312,1.251477,0.105856,0.99143,1.208402,-2.190959,-0.204684,-1.869119,-0.191991,-0.790829,-0.752182,-0.154326,-0.971895,-0.955277,-0.785188,-2.321894,-1.331524,0.87642,1.38996,-0.830096,1.348506,1.156398,-0.47097,0.476147,0.317247,0.189209,-1.604165,0.866177,0.262807,2.009965,0.368155,0.0
tiktoksans,e,0.757798,-2.958299,-2.635207,-0.098858,0.318439,4.243963,1.335863,-1.404545,0.599825,2.979711,1.414173,0.340946,3.093316,0.158615,-0.507087,1.020803,-1.080721,-0.771972,-0.768827,-1.291042,-2.010523,-0.720562,-3.264053,-0.415523,0.327916,-0.81058,1.699898,0.25382,0.543472,1.003391,2.023356,0.393158,0.168995,0.518684,1.582243,-0.261397,-0.653093,-0.556239,0.153824,1.281151,-0.0
tiktoksans,f,-8.69655,-3.974848,-0.615909,1.303955,0.144749,-0.257758,2.066937,0.739037,0.961762,-0.297855,-0.630238,0.355689,1.828234,0.461839,1.161217,-0.167474,0.51292,0.844515,-1.025612,3.680776,1.803416,-0.694985,-1.847409,-1.532048,2.069099,-0.064733,-0.002824,0.632026,-1.131895,-0.170572,3.908449,-0.183058,-1.18811,-0.024784,-0.478083,-0.283582,0.000394,0.426066,0.23377,0.301686,0.0
tiktoksans,g,3.783356,-0.149166,-0.162556,-0.164322,-0.675795,-0.011237,-0.150815,0.558653,-0.484932,-1.689035,-0.343712,-0.277906,-0.520489,0.669669,-0.579573,-0.745029,0.505676,0.337735,1.902293,0.278794,0.916708,-0.456788,-3.061654,1.619215,0.644226,-1.007992,-1.864598,-2.75213,0.418159,0.51707,1.139125,1.32069,-1.438549,2.38859,-0.033673,-0.055483,0.259485,2.572654,2.068056,0.74527,-0.0
tiktoksans,h,2.394713,0.505736,1.702462,-0.271954,0.084174,0.728722,0.786686,-0.589474,1.677573,-1.093566,-1.364701,-2.716537,-1.667994,-1.134803,0.902401,0.685191,0.014694,1.133468,1.274757,-0.394725,-1.124932,0.246786,2.422059,-0.096586,-2.081347,0.728066,1.641337,2.011644,0.082041,0.296953,0.638425,-0.148946,1.454581,1.16189,1.178871,-1.538476,-1.199213,-1.178663,0.388249,-0.681747,0.0
tiktoksans,i,-3.878011,-0.326449,-1.899612,0.562006,0.14518,-0.59261,-0.561256,0.218604,0.388313,0.317109,0.274369,1.598084,0.260816,-0.522546,-1.472655,-0.909213,-1.380883,0.434382,0.007444,-0.26508,-1.427172,0.027119,0.650719,0.151815,0.519727,0.141772,-0.747892,-0.542041,0.539997,-2.598794,-0.059471,-0.081595,0.472234,-0.449128,0.200828,-0.478439,0.062301,-0.265796,1.437596,-0.273835,-0.0
tiktoksans,j,0.646993,-4.843457,-0.848069,-0.751006,2.079324,-0.056095,-1.726657,-0.648348,-1.301923,0.712711,-2.483937,0.074602,3.164049,0.382089,-0.905017,-3.227857,-0.523297,-0.395737,-2.127975,-0.093775,1.601247,-1.344937,-2.26378,0.747363,-0.130161,1.221025,-1.443624,-0.526139,-1.06811,0.677124,-0.210699,-1.266396,0.314125,-0.0559,0.255763,0.845228,0.730555,-0.576176,-0.137768,-0.383542,0.0
tiktoksans,k,9.388463,3.041193,1.557971,0.456355,1.309483,-1.267857,-1.739845,-2.281644,-3.626898,0.985266,0.815109,0.773158,0.002223,2.307782,-1.293383,-0.551274,-1.117985,-2.5068,-1.907436,0.429005,0.501235,0.559234,0.60835,-1.221322,-2.4491,-0.616159,-2.205768,-3.150361,0.171675,-0.031634,-1.072531,-0.781296,-0.116773,0.145661,0.191597,0.566568,0.315817,0.37632,-0.844885,0.440216,-0.0
tiktoksans,l,3.680324,-1.415987,0.989486,-0.737304,-0.041898,-0.648201,-0.11812,-0.092122,0.010055,0.068204,0.243765,0.398916,-0.349132,-0.067313,-0.130202,0.114565,0.049199,0.222327,0.173452,0.152975,0.154635,-0.176856,0.130245,0.011665,-0.23738,-0.012891,-0.077578,-0.196135,0.59471,0.455965,0.140054,0.087865,-0.185695,-0.120168,-0.262676,0.047805,-0.054456,0.074096,-0.029368,-0.000281,0.0
tiktoksans,m,2.842092,0.32446,-0.223483,-0.335407,-0.858416,3.047779,0.17493,0.644455,0.40371,-1.056066,0.05855,0.654339,-0.847527,1.139393,-1.844184,1.761486,0.961491,1.364906,1.118147,1.092078,1.30592,1.429984,0.538627,-0.478448,1.989268,-0.014628,-0.531265,-1.770215,0.470508,1.737162,-0.957101,1.773678,-1.935747,-0.653739,-1.001145,1.229981,-0.866698,-1.158512,-1.25423,1.214613,-0.0
tiktoksans,n,2.235295,-0.323239,-0.409987,-0.159603,-1.877948,-0.080717,2.439946,0.50807,-1.951368,-0.416573,-0.095707,-0.067792,1.536638,1.367703,1.617874,0.628276,-1.123015,-1.377377,0.820196,0.894426,-1.477879,-0.68366,0.457564,-1.163086,1.978756,0.306784,-0.229177,0.551277,-0.996266,0.967943,-0.628651,0.020794,0.666636,1.013898,-0.058794,0.38446,0.18794,-1.082282,1.516009,0.030401,-0.0
tiktoksans,o,0.234674,-1.571164,-0.564476,-0.767453,-0.408392,1.25799,0.660496,-1.252487,-0.60284,-0.547552,0.07307,1.417179,0.84265,-0.411083,-0.673757,-1.750103,-0.170562,-0.136186,1.44083,-0.148924,0.062529,-0.610153,0.32321,-1.063582,0.56213,1.126282,-0.954836,-0.501683,-0.544844,0.145421,-0.711034,0.090479,-1.523523,0.811018,-0.057984,-0.255453,-0.93056,-1.002194,0.37691,-0.24767,0.0
tiktoksans,p,-2.805358,-0.186841,-0.096046,-1.943188,-0.120038,0.88476,-0.837074,0.122446,0.583826,-0.154897,-2.372819,-0.55586,-1.133622,-0.291846,-0.786981,-0.715466,-0.196886,-0.926784,-1.217709,0.188675,1.050994,-1.026168,1.267677,0.181087,0.735793,-0.479802,-2.933833,0.514609,3.284332,0.523938,0.030441,0.21286,1.171737,0.229953,0.72488,-0.21571,0.071995,-0.067517,-0.379187,1.602649,-0.0
tiktoksans,q,-1.355201,1.215487,-1.341152,-0.050522,-0.026753,0.101278,0.578574,-1.629152,-2.084619,0.81155,-1.283037,1.678661,-0.403535,-0.82679,0.682171,-1.408719,-0.458752,0.713938,2.57443,-0.2266,-2.65136,-0.215975,2.014759,0.030952,0.722375,-0.193559,-0.467981,-0.946166,0.790549,0.669015,0.401376,-0.885567,1.27478,1.151523,-0.735717,-1.929126,-1.187388,0.598219,0.372566,-1.19716,-0.0
tiktoksans,r,-4.377342,2.415001,-1.245095,1.381779,-0.750939,0.254995,-0.069453,0.813077,0.165855,-0.361626,-0.91082,0.34743,0.110622,0.746965,-0.76727,-0.756743,0.33666,0.925557,0.023708,0.546116,-0.176675,1.252849,-1.198238,-0.216848,-0.490748,1.491644,-0.497395,-0.096777,-0.192425,-0.781626,1.410636,0.059047,-0.778339,-2.171477,-1.582078,-0.645393,-2.301978,-1.490156,-0.713054,-1.767113,-0.0
tiktoksans,s,0.386354,2.129167,2.211521,-0.072612,3.337462,-1.679571,1.415701,-1.600379,1.85548,-0.744802,-1.268489,1.940825,1.852297,1.210979,-1.428648,0.030377,-0.309201,0.543914,0.560686,-2.339719,-0.804012,0.814628,0.124801,1.540878,0.837068,4.200036,0.448205,0.751939,0.06081,-0.409342,-0.021381,-0.103798,-0.535021,0.128013,-1.889724,0.204379,-1.206009,-0.164179,-0.142479,-1.3045,0.0
tiktoksans,t,-8.045213,1.243315,-0.614444,3.275444,-2.031343,0.03352,-0.49237,1.628496,-1.784941,-5.491701,-0.346841,1.44175,0.586767,-1.409921,-0.669735,3.037322,2.196799,-1.170541,0.793596,-1.631957,-0.565328,1.028821,1.290972,0.459078,-1.873115,1.852941,0.14736,-0.732153,0.491316,-1.371853,0.030394,-1.124614,-0.614359,0.345891,-0.147391,-0.288676,-0.229034,1.160202,0.396435,-0.87473,0.0
tiktoksans,u,2.967473,-0.84703,0.853081,-1.523087,-0.803344,1.058344,-2.039095,1.915538,0.539665,0.010671,1.350187,-1.598863,1.428034,1.28137,0.053217,1.199537,1.343358,-0.693468,-0.856385,-1.333685,0.748386,0.580884,-0.273421,0.62259,-1.259817,-0.06197,-0.348783,1.915,1.052784,0.780837,1.126828,0.992477,-1.226398,0.289088,0.323484,-0.52392,-0.351595,-0.668668,0.411169,0.949635,-0.0
tiktoksans,v,2.728248,0.918461,-0.517201,0.916677,-2.022802,-0.290276,-1.539156,-1.466487,0.558335,-1.869823,-2.036344,-1.027542,-0.139521,1.609784,2.379677,1.119609,2.299335,1.211335,0.661091,0.62685,0.089521,2.891874,0.148903,0.149169,1.31738,-1.567756,-2.10209,-1.417532,0.716879,1.337504,-1.169813,0.80929,0.527611,1.441605,0.924309,0.715913,0.610803,0.191123,-0.795097,0.176211,-0.0
tiktoksans,w,-2.783074,-0.507793,2.003789,-1.667634,-1.279784,1.475781,2.222332,-0.956774,0.641871,-0.522578,-2.595646,2.440251,0.090069,3.808362,-2.918468,-0.516613,-1.793304,-1.307275,-0.528258,-0.59856,-1.173659,1.206493,-0.875986,-1.438466,-0.942167,-1.850041,0.84932,-0.263683,3.006057,0.525458,1.862757,-1.245531,1.781184,1.826439,0.234941,-0.71825,1.428626,-1.200275,0.660326,-0.895751,0.0
tiktoksans,x,-2.628197,-1.954881,0.199895,-0.87567,0.289998,1.574742,-0.666968,-0.48116,-0.136622,0.104017,-0.155257,0.497975,-0.408085,-0.081416,-0.16177,-0.343155,-0.084299,0.571494,-1.057026,0.452224,1.192604,0.236872,0.058676,-0.073414,-0.21949,-0.513609,-0.134037,0.168379,0.013522,-0.415909,0.289155,-0.226619,-0.280616,-0.032787,-0.026775,0.202506,0.138343,0.098248,-0.253201,0.06612,0.0
tiktoksans,y,-5.051767,3.390761,-0.628658,2.786737,1.241028,0.742175,-3.080354,-3.627939,-0.06464,1.353129,2.581744,-0.490367,1.876272,3.312535,-1.461862,-0.846009,-2.55307,-1.07003,0.021078,-0.34575,-1.813227,1.14514,2.742406,-1.646092,0.380103,-0.514415,-1.403112,-1.110669,-0.500825,-0.413095,-0.737517,-1.584611,-0.887414,0.270904,-0.418085,-1.462734,-0.579051,-0.026146,-0.797181,1.193361,0.0
tiktoksans,z,2.273979,3.616829,3.04018,1.65403,0.869382,-0.303411,4.606239,-0.545892,-0.271658,0.116631,0.118689,-0.191041,-0.663951,1.677649,0.77232,0.321362,-1.118707,-1.225022,-0.677769,-0.267972,-1.734301,-0.157807,0.204546,-1.044188,2.697397,0.841732,-0.626192,-0.758882,-0.192518,1.145144,0.829874,-0.017044,-1.010375,0.394769,-1.444875,0.282477,0.555514,-0.358304,0.209244,0.177541,-0.0
tinos,0,0.229321,1.359784,-0.260844,1.361763,-0.248696,-0.969164,-0.056832,0.655389,0.320966,-2.111853,0.494042,0.4083,1.319006,0.14016,-0.841064,-0.222305,-1.836958,-0.474095,-0.148745,-0.772242,-0.939888,-0.048296,-0.190347,-0.840114,2.128899,0.496948,-0.803926,-0.117616,0.308334,-0.825233,-0.547447,0.024007,-0.532752,-0.619856,1.118239,0.477815,-0.050909,-0.278172,0.029169,-0.039446,-0.0
tinos,1,6.721988,1.789669,-0.091817,-1.522817,0.417239,2.915364,0.145596,-1.405484,-0.168382,3.375419,-2.774922,-0.284862,1.578107,2.627065,-0.591995,0.47962,1.197018,-2.561243,1.675532,-0.581052,-0.885628,1.207548,-1.086198,0.805393,-0.91347,2.850065,0.629198,0.467941,0.088504,0.403859,0.176659,-0.413713,0.488176,0.308361,0.533292,0.331275,0.033837,-0.662182,-0.179939,-0.10916,-0.0
tinos,2,0.818642,1.188169,-0.564353,1.523259,-0.432576,0.766952,0.316731,2.297867,3.822639,2.907825,1.25525,-0.561226,1.033651,-1.245148,-0.693916,-0.759929,-1.31659,1.403661,0.555041,0.368463,-0.928976,1.32462,1.187016,-0.180101,0.384731,0.312471,0.888015,0.480077,-0.439807,-1.856377,0.665411,1.321689,1.923353,0.465743,-0.104693,-0.991232,-2.610082,-0.766455,-1.354587,-0.349546,-0.0
tinos,3,3.682536,2.135473,-2.132992,-0.267976,-0.389737,-0.107582,-0.406564,1.303657,0.572824,0.753595,0.783488,-0.927809,-0.159403,-1.377609,-0.985416,-1.965815,-0.357201,0.925278,-1.068201,-0.390823,1.383422,1.327771,0.2535,0.164242,-0.75245,0.057286,-0.124406,-1.814967,1.085489,-0.226685,1.981588,-4.395217,-0.249569,0.841149,-0.086608,0.663631,1.471086,-0.094793,2.167027,-0.094137,0.0
tinos,4,-0.563782,3.186163,-1.190036,-0.713304,-0.779526,-0.466274,1.151145,-2.435668,2.428429,-0.560068,-0.476375,0.833962,-1.053609,1.139686,0.644159,-2.603762,1.325801,1.550087,0.113543,-0.01488,2.86472,-2.154599,0.272403,-0.13883,-1.666016,0.655228,1.509744,-0.885806,-0.110793,1.802478,-0.416943,-1.608235,-0.867907,0.567821,-0.987403,-0.680113,-1.873975,-0.523517,2.311814,-0.994969,0.0
tinos,5,5.117596,1.58553,1.126466,-0.284293,1.959572,3.077937,-2.056749,0.53839,-1.479784,0.770756,-0.281523,-1.779784,-2.018513,0.417226,0.52137,-0.193727,0.471006,-0.079264,1.506131,-0.886452,-0.506255,-0.426804,0.395666,0.883395,-1.357104,-0.883293,0.146268,1.114623,1.421545,-0.374162,0.492447,3.226859,-0.680945,-1.03466,-0.885023,0.405384,2.010063,-0.570477,-0.613498,0.667696,-0.0
tinos,6,-2.285293,1.048771,-1.636568,0.133192,-2.015966,-2.494915,-1.12725,1.316371,-0.732395,-0.420353,-0.42844,1.198715,2.162799,-1.153928,-0.553473,1.705564,-0.228178,-2.263076,-1.279029,-1.027055,1.136423,0.173355,-1.231024,1.599859,-0.107459,-0.296453,-0.014346,1.533346,-2.67585,1.603828,0.325487,1.660495,1.336246,0.688825,0.31348,0.021335,1.280092,-0.647159,-1.453455,-0.326856,-0.0
tinos,7,3.539103,0.714282,1.298085,-0.260784,0.525364,-0.107269,-0.949609,0.388168,0.362814,-0.189751,-0.7845,-1.985019,-0.373295,0.087906,-1.076499,-1.158144,0.332129,-0.046878,-1.06809,-0.628552,0.983552,0.774472,-0.116051,-1.025736,-1.225022,1.651068,0.257685,0.422445,-0.806194,0.402946,-0.400203,0.079251,-3.465802,-1.606487,0.395918,0.978648,1.082048,-0.455278,-1.591915,0.487177,-0.0
tinos,8,2.038034,-2.251772,0.770177,0.147146,0.581893,-0.989942,-0.821101,0.099119,-0.636898,-1.171644,2.574743,2.557239,-1.783529,-0.878088,-2.087014,-1.811709,0.325412,0.70879,0.689369,-0.222701,-1.706055,0.290837,0.591049,2.576558,-0.287349,0.001023,-0.533918,0.72149,-0.824,0.434634,1.224528,-3.071852,-0.248565,0.622743,-1.046913,1.611272,-0.591014,-0.483937,-2.079447,-0.3681,-0.0
tinos,9,1.780212,-2.012608,0.257903,0.207444,1.00638,0.789388,-0.569152,-0.304746,-1.240776,-0.379173,0.072385,-0.085763,0.69688,-2.575309,3.278369,1.513966,0.045102,-3.811844,-2.449141,0.022564,-1.066734,1.329529,-1.478724,-1.108012,0.812035,-2.384751,0.072547,0.011198,-1.05294,-0.80237,0.336286,-0.142322,-0.600386,-0.071682,1.377311,0.477298,-0.241364,-0.659733,-0.438844,-0.911361,-0.0
tinos,A,2.294513,2.721882,-0.814558,0.374771,2.306975,1.251864,1.004664,1.3767,2.351119,0.767503,-0.956399,1.420618,-0.803642,-1.524563,0.526603,-0.275625,0.920997,1.799316,-1.401076,0.382126,-0.620525,-0.066593,-1.163928,3.134763,-2.009029,-0.214539,-0.018949,-1.679603,-0.451781,0.500291,-2.200472,0.778078,1.855831,1.330855,-1.170872,0.169533,-0.3818,-2.428297,0.16706,2.003354,0.0
tinos,B,0.255331,0.194447,-1.537599,4.418532,-0.248904,-1.062271,-0.804633,0.398834,0.891163,2.027468,0.439639,-1.751537,-2.944399,0.156743,0.206951,1.414346,-1.789824,-0.711824,1.497431,-1.086755,0.455454,-0.132703,0.989076,-0.033768,0.10423,-0.03375,-0.240151,0.220317,-1.544172,-0.061332,0.016514,-1.193523,1.991567,-1.227425,0.038464,-2.414198,1.970962,0.301607,-0.89352,-1.178509,-0.0
tinos,C,-0.474856,2.529496,-1.096609,0.373629,0.338234,1.124534,0.219857,0.043722,-0.763068,0.281029,0.872217,0.211447,0.32979,0.029414,-0.822085,0.184103,-0.090603,-0.190049,-0.919612,0.24061,-1.037739,-0.063672,0.043159,-0.809208,0.386767,0.051724,-0.405593,-0.158611,-0.935143,-1.173044,1.741066,-0.970411,-0.43066,0.003396,-0.283351,0.812675,0.33785,0.789884,-0.120246,0.034654,-0.0
tinos,D,1.214234,2.849307,0.133148,0.159748,0.605616,0.189199,-1.481009,1.773151,0.741976,-0.372147,0.22758,-0.001841,0.799741,-0.062404,0.953872,-1.004829,1.795138,-0.753381,0.767864,1.670025,0.056435,-0.464481,-0.46328,0.485106,-0.213188,0.530733,-0.341618,-0.345231,-0.132959,-1.360396,-0.108098,0.141904,0.297282,0.163103,0.14273,-1.044448,-0.112483,-0.276653,-0.671986,0.620458,0.0
tinos,E,-4.644697,0.586279,3.011876,1.751688,-1.788198,-0.380343,1.967084,-0.493623,0.322602,-1.72406,0.854846,-0.796157,1.163962,-0.763886,0.969117,0.762754,1.32372,0.171529,0.699097,2.705911,0.312955,0.238173,0.824068,0.970945,-3.146739,-1.539288,-1.953813,-0.322005,-1.067426,-1.211848,-0.639717,-1.0313,0.151943,-0.066708,-0.709904,2.24602,-0.914822,0.086003,-1.320543,-0.571318,0.0
tinos,F,2.407994,1.707693,-2.710735,-1.704894,0.920173,1.488787,2.329177,-3.857862,0.468013,3.0645,1.898315,-0.878576,-0.63296,0.346935,0.841356,0.295579,1.3134,0.852939,0.591086,-0.058276,-0.667264,0.873277,0.043221,-1.821867,-1.795816,-0.704993,-0.857238,0.95846,-0.245929,-0.192097,-2.002439,0.710172,2.192553,0.272571,0.119167,0.16385,-0.624734,-0.952033,2.10785,1.554621,-0.0
tinos,G,-0.280018,-1.758722,-1.790219,-0.137853,0.767023,0.538003,0.058723,-0.95802,-0.151686,0.019592,-0.070695,0.705239,-0.153536,-0.905483,-0.846872,-0.041271,-0.336857,-0.669265,0.488026,-0.324626,-0.210798,-0.622806,-0.046095,0.709795,-0.782287,0.321751,0.078796,0.668366,0.05585,1.8541,0.737041,-0.546887,1.177279,-1.102583,-0.288314,0.908821,-1.023825,2.149313,-1.129293,0.083628,-0.0
tinos,H,-3.69871,1.489665,-1.247089,0.241473,0.198686,-0.831797,2.151853,1.283638,-0.861554,0.700291,1.306221,-0.740037,-0.70699,1.378516,-0.922851,-1.259267,0.133291,-1.51266,2.155451,-0.185832,1.603303,-2.541681,-1.8017,0.584864,-2.052263,0.910277,1.582136,2.551689,-2.446428,-1.233185,-1.691865,-1.189261,-0.502516,-0.042041,-0.770438,-1.083014,-0.495207,0.48158,-1.414179,0.692336,0.0
tinos,I,5.141878,-1.393562,0.514016,-0.134104,2.15583,3.084633,1.020524,1.812574,-1.673769,-1.40577,2.062004,0.01992,0.249438,-0.876738,-0.200113,-3.469556,0.289014,3.52322,-0.494537,-1.144176,0.309693,-0.030803,0.018062,0.047198,0.014313,0.019164,0.005765,0.001694,0.000882,0.000648,0.000625,-0.000662,-0.000168,0.000755,0.000223,0.000218,-1.4e-05,-0.000189,0.000216,-7.6e-05,-0.0
tinos,J,0.633154,0.305817,3.579484,1.955805,-3.428701,0.850217,-1.269628,1.764928,1.107752,-4.697377,1.991101,0.151671,-1.198344,-2.588943,-1.476275,-0.486422,2.710489,2.245586,0.334608,1.38876,-1.488994,2.122507,-0.077222,0.607204,0.193607,0.305098,0.882165,1.125204,-0.150741,0.249058,0.805733,-0.016625,-0.548082,0.205513,0.291093,0.417885,0.073607,-0.421542,-0.082634,-0.048638,-0.0
